feature,freq_yes,pct_yes,variance,spearman,spearman_abs
I2C_DESIGNWARE_PCI,5012,0.22861834602928433,0.17635199788811873,0.1859922504389394,0.1859922504389394
SCSI_SRP_ATTRS,5372,0.24503945627879395,0.18499512114538696,0.1859830378675078,0.1859830378675078
BMC150_MAGN,7001,0.31934498015782514,0.2173637638058234,0.1859532570237585,0.1859532570237585
MEDIA_TUNER,10076,0.45960863020572,0.2483685372461417,0.185677171592118,0.185677171592118
UIO_PCI_GENERIC,3238,0.14769876385531178,0.12588383901092462,0.18548791273903822,0.18548791273903822
HID_MULTITOUCH,7415,0.3382292569447612,0.2238302266913559,0.18543190281083513,0.18543190281083513
REGULATOR_ARIZONA_LDO1,1947,0.08881083793276467,0.08092347299844488,0.18542088626810882,0.18542088626810882
HID_ORTEK,7318,0.3338046800164211,0.22237911561555582,0.18540199818156022,0.18540199818156022
I2C_MUX_GPIO,8272,0.3773206221776217,0.23494977025711414,0.1853783698825055,0.1853783698825055
DRM_VIA,1750,0.0798248414906719,0.073452836171661,0.18534103055319426,0.18534103055319426
HID_RMI,7323,0.3340327509921087,0.22245487225675262,0.18528545281406233,0.18528545281406233
DRM_MGA,1809,0.08251607900378598,0.07570717570962693,0.18523248715095175,0.18523248715095175
REGMAP_SOUNDWIRE,1652,0.07535465036719427,0.06967632703523217,0.1851754750592922,0.1851754750592922
SENSORS_IT87,9249,0.42188569082698535,0.24389815470242268,0.185123615140231,0.185123615140231
SND_SOC_WM8996,1171,0.05341422250604388,0.050561143340118714,0.18502239484390096,0.18502239484390096
I2C_SIS96X,5067,0.2311271267618483,0.17770737803666078,0.18495990630049947,0.18495990630049947
SND_SOC_WM1250_EV1,1173,0.05350545089631893,0.050642617620700534,0.18495241961558645,0.18495241961558645
SENSORS_DELL_SMM,14099,0.6431145372439904,0.2295182292294385,0.1847502395327172,0.1847502395327172
SENSORS_LTC4260,8752,0.39921543584363456,0.23984247162781144,0.1847481670449694,0.1847481670449694
SND_SOC_AMD_ACP3x,1147,0.052319481822743236,0.049582153644542874,0.18472707177965772,0.18472707177965772
VIDEO_V4L2,8076,0.36838023993066643,0.23267623875929108,0.18460845518687136,0.18460845518687136
SND_SOC_WM_ADSP,1138,0.051908954066505496,0.04921441455422692,0.18457975944640945,0.18457975944640945
SND_SOC_RT1011,1057,0.04821420426036582,0.045889594767905544,0.1845140520256441,0.1845140520256441
LEDS_LP8501,9448,0.4309629156593532,0.24523388098574242,0.18448883728518958,0.18448883728518958
SND_SOC_WM8983,1058,0.04825981845550335,0.04593080837814521,0.18446505049093104,0.18446505049093104
SND_SOC_WM8900,1058,0.04825981845550335,0.04593080837814521,0.18446505049093104,0.18446505049093104
SND_SOC_WM8988,1058,0.04825981845550335,0.04593080837814521,0.18446505049093104,0.18446505049093104
SND_SOC_WM8995,1058,0.04825981845550335,0.04593080837814521,0.18446505049093104,0.18446505049093104
SND_SOC_DA7210,1058,0.04825981845550335,0.04593080837814521,0.18446505049093104,0.18446505049093104
LEDS_BLINKM,9431,0.4301874743420152,0.24512621126125322,0.18439493828185025,0.18439493828185025
SND_SOC_RT1015,1083,0.049400173333941526,0.046959796208518055,0.18424733612023084,0.18424733612023084
CRYPTO_DEFLATE,14541,0.6632760114947772,0.22334094407035737,0.1842391717712413,0.1842391717712413
SND_SOC_AD193X,1063,0.048487889431190985,0.04613681400969958,0.18419638059206273,0.18419638059206273
SND_SOC_ADAU1781,1063,0.048487889431190985,0.04613681400969958,0.18419638059206273,0.18419638059206273
SND_SOC_ADAU1977,1063,0.048487889431190985,0.04613681400969958,0.18419638059206273,0.18419638059206273
SND_SOC_ADAV80X,1063,0.048487889431190985,0.04613681400969958,0.18419638059206273,0.18419638059206273
SND_SOC_MAX9877,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT5665,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_MAX9768,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_MAX98371,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_TLV320DAC33,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_DA732X,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_DA9055,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_STA529,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT1308,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ADAV803,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ADAU1781_I2C,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_DA7218,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_MAX98925,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT5668,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_SSM2518,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM9090,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8990,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8961,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8955,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_AK4641,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ML26124,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM2200,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ADAU1373,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_AK4535,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_LM49453,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8971,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ISABELLE,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_ADAU1977_I2C,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_MAX98926,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_UDA1380,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8940,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT274,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT1305,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_RT5659,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_AK4671,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_LM4857,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM2000,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8991,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_WM8993,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_AD193X_I2C,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
SND_SOC_MAX9850,1054,0.048077361674953245,0.04576592896932898,0.18400447751399662,0.18400447751399662
WIMAX,4837,0.2206358618802171,0.17195567833259087,0.18397998107296495,0.18397998107296495
BACKLIGHT_QCOM_WLED,9575,0.4367559184418191,0.24600018614786218,0.18389465739088465,0.18389465739088465
SENSORS_SMSC47B397,9155,0.41759795648405784,0.24320990322439678,0.18388674865505122,0.18388674865505122
MEDIA_TUNER_SI2157,5745,0.2620535510650915,0.19338148743926697,0.18383609722547395,0.18383609722547395
SND_SOC_AMD_RENOIR,1170,0.053368608310906354,0.05052039995786341,0.18368904139130302,0.18368904139130302
HID_MAYFLASH,7407,0.337864343383661,0.2237120288535886,0.18362330861534004,0.18362330861534004
VIDEO_CX25840,5047,0.23021484285909774,0.17721596898645867,0.18352437042752823,0.18352437042752823
BMI160,6926,0.3159239155225106,0.21611599512343616,0.18348644085935856,0.18348644085935856
SND_HDA_CODEC_SI3054,1265,0.0577019568489714,0.05437244102477084,0.18342392869111016,0.18342392869111016
SND_SOC_WL1273,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CS47L90,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_PCM3008,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CS47L92,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_ICS43432,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CQ0093VC,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_MADERA,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_WM8727,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CS47L85,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_AD73311,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_ADS117X,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_ALL_CODECS,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CS47L15,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_PCM5102A,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_CS47L35,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_L3,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
SND_SOC_UDA134X,1079,0.04921771655339142,0.04679533293066144,0.183401499526134,0.183401499526134
I2C_SIS630,5033,0.22957624412717237,0.17687099225963332,0.18333930713117982,0.18333930713117982
BMC150_MAGN_I2C,5760,0.26273776399215437,0.19370663136455735,0.18333204287226018,0.18333204287226018
HID_STEAM,7353,0.33540117684623455,0.22290722741639543,0.1832602518972654,0.1832602518972654
HID_THRUSTMASTER,7387,0.33695205948091045,0.22341536909248344,0.18322802571820077,0.18322802571820077
AGP,5295,0.2415271632532044,0.18319179266406435,0.18312583706441035,0.18312583706441035
GPIO_ML_IOH,5361,0.24453770013228115,0.1847390133462957,0.18312193440401842,0.18312193440401842
DRM_SAVAGE,1768,0.08064589700314738,0.07414213629970512,0.18306327351850013,0.18306327351850013
RMI4_I2C,6033,0.27519043926469916,0.1994606614020011,0.1830398777460877,0.1830398777460877
MEDIA_TUNER_QM1D1C0042,5666,0.25845002964922686,0.1916536118235406,0.18299074076354518,0.18299074076354518
AD5592R_BASE,7048,0.3214888473292889,0.21813376837217405,0.18294715950978566,0.18294715950978566
INV_MPU6050_IIO,7032,0.32075902020708846,0.2178726711628771,0.18289812530491864,0.18289812530491864
SENSORS_NTC_THERMISTOR,8955,0.40847511745655246,0.24162319587540815,0.18285585335604151,0.18285585335604151
W1_MASTER_MATROX,4676,0.21329197646307532,0.16779850923955025,0.18280460705684298,0.18280460705684298
MPL115,6972,0.31802216849883685,0.21688406884213426,0.1827869349126059,0.1827869349126059
EXTCON_FSA9480,7164,0.326780093965242,0.2199948641533096,0.18268055508628747,0.18268055508628747
SND_SOC_WM9081,1312,0.05984582402043516,0.056264301367750263,0.1826723242795155,0.1826723242795155
HID_PLANTRONICS,7376,0.3364503033343977,0.22325149672058944,0.1826476755023715,0.1826476755023715
SND_HDA_CODEC_VIA,1223,0.05578616065319528,0.052674064932771165,0.18259302541760805,0.18259302541760805
UIO_AEC,3108,0.14176891848743328,0.12167049223833677,0.1825638875655448,0.1825638875655448
HID_CMEDIA,7351,0.3353099484559595,0.22287718692242128,0.182549122349549,0.182549122349549
GPIO_ICH,5268,0.24029557998449116,0.1825536142244082,0.18253869800713332,0.18253869800713332
SND_SOC_WM5100,1267,0.05779318523924645,0.0544531329791486,0.182478851598819,0.182478851598819
HID_NTI,7354,0.3354467910413721,0.22292224142141814,0.18247253499699942,0.18247253499699942
LEDS_LM3530,9314,0.4248506135109246,0.24435256971031555,0.1824582248146437,0.1824582248146437
HID_MONTEREY,7344,0.3349906490899968,0.22277191411225944,0.18245570641149755,0.18245570641149755
DRM_TDFX,1819,0.08297222095516124,0.07608783150492915,0.1823435759888632,0.1823435759888632
MMC_CQHCI,6985,0.3186151530356247,0.21709953729171017,0.18231352662810565,0.18231352662810565
SENSORS_MAX197,9198,0.4195593668749715,0.24352930454244454,0.1821124400380602,0.1821124400380602
VIRTIO_VSOCKETS_COMMON,4276,0.1950462984080646,0.15700323988537682,0.18211109729059555,0.18211109729059555
SND_SOC_ALC5632,1291,0.058887925922547095,0.0554201381030877,0.1820783605220559,0.1820783605220559
HID_TIVO,7432,0.33900469826209917,0.22408051281832228,0.18195676978824268,0.18195676978824268
SND_SEQ_DEVICE,3837,0.17502166674269032,0.14438908291330096,0.1819309508419678,0.1819309508419678
MXM_WMI,2695,0.12293025589563472,0.10781840808106849,0.18188281581960958,0.18188281581960958
AD5686,6958,0.31738356976691146,0.21665123940892353,0.18187528283805582,0.18187528283805582
IIO_CONFIGFS,9462,0.4316015143912786,0.24532164716643354,0.18182511496420675,0.18182511496420675
HID_GFRM,7443,0.33950645440861194,0.22424182182350505,0.18168961640063727,0.18168961640063727
HID_XINMO,7424,0.3386397847009989,0.22396288091866,0.18158007004400267,0.18158007004400267
HID_MACALLY,7369,0.336131003968435,0.22314695213960692,0.18156791578057882,0.18156791578057882
HID_GLORIOUS,7348,0.33517310587054694,0.22283209497163808,0.18146573419560244,0.18146573419560244
HID_CHERRY,7303,0.3331204670893582,0.22215122149552605,0.1814612490614439,0.1814612490614439
COMMON_CLK_SI5341,8601,0.39232769237786796,0.23840667417132494,0.18114358665365782,0.18114358665365782
VIDEO_MSP3400,4905,0.22373762714956894,0.17367910134704942,0.18111777937355497,0.18111777937355497
MCP4018,5630,0.2568079186242759,0.19085761155614317,0.18105187471970105,0.18105187471970105
HID_BELKIN,7311,0.3334853806504584,0.22227288154287728,0.1810431661667962,0.1810431661667962
I2C_EMEV2,8608,0.39264699174383066,0.23847533161835083,0.18084064465916916,0.18084064465916916
UIO_CIF,3111,0.14190576107284586,0.12176851604718225,0.18079567659722598,0.18079567659722598
VIDEO_WM8775,4877,0.2224604296857182,0.1729717869097638,0.18071594923832984,0.18071594923832984
HID_AUREAL,7451,0.3398713679697122,0.2243588212041087,0.18065222563864874,0.18065222563864874
COMMON_CLK_CDCE706,8555,0.39022943940154176,0.23795042402590022,0.18064272416274416,0.18064272416274416
MPL3115,5793,0.2642430324316927,0.19441865224299612,0.1805698546373864,0.1805698546373864
CRYPTO_CRC32,14173,0.6464899876841673,0.2285406835082925,0.18055406994300083,0.18055406994300083
BACKLIGHT_SAHARA,9265,0.4226155179491858,0.24401164193772723,0.18053950972310215,0.18053950972310215
HID_MAGICMOUSE,7319,0.33385029421155865,0.2223942752664144,0.18044240365662095,0.18044240365662095
MEDIA_TUNER_TDA18212,5893,0.26880445194544544,0.19654861855975417,0.18043108260898072,0.18043108260898072
I2C_ALGOPCA,12520,0.5710897231218355,0.24494625126646077,0.180385658369334,0.180385658369334
HW_RANDOM_INTEL,3747,0.1709163891803129,0.14170397708987673,0.180341019108501,0.180341019108501
SENSORS_HMC5843,6962,0.3175660265474616,0.21671784533031851,0.18032340489860407,0.18032340489860407
BACKLIGHT_GPIO,9305,0.42444008575468684,0.24429069935924091,0.18031659607403516,0.18031659607403516
HID_GREENASIA,7432,0.33900469826209917,0.22408051281832228,0.1802508606460522,0.1802508606460522
KUNIT_TEST,7921,0.36131003968434977,0.23076509490764335,0.18023512448483436,0.18023512448483436
ADXL372,7012,0.3198467363043379,0.21754480157980124,0.18018713154946142,0.18018713154946142
SND_HDA_CODEC_SIGMATEL,1240,0.05656160197053323,0.0533623871530602,0.18018473199489715,0.18018473199489715
GPIO_WM8994,5805,0.2647904027733431,0.19467644537247383,0.18005908728210104,0.18005908728210104
SENSORS_LIS3_I2C,8016,0.3656433882224148,0.23194830087164725,0.17999938422642411,0.17999938422642411
HID_LCPOWER,7317,0.33375906582128356,0.22236395180338767,0.17991073745374417,0.17991073745374417
KUNIT_EXAMPLE_TEST,7961,0.3631346074898508,0.2312678643330428,0.1799018108049842,0.1799018108049842
HID_PANTHERLORD,7409,0.33795557177393604,0.22374160328088802,0.17989708514231578,0.17989708514231578
VIDEO_SAA711X,5036,0.22971308671258495,0.17694498450556137,0.17982663246405314,0.17982663246405314
BCH,7967,0.363408292660676,0.23134270548612845,0.17979835953280413,0.17979835953280413
SND_HDA_CODEC_CA0110,1210,0.05519317611640743,0.05214688942659066,0.17975387595416464,0.17975387595416464
HW_RANDOM_AMD,3772,0.17205674405875107,0.1424532208826525,0.17974923563150982,0.17974923563150982
CRYPTO_LIB_BLAKE2S,9955,0.45408931259407925,0.24789220878191584,0.17972978543730245,0.17972978543730245
SND_SOC_MAX98095,1277,0.05824932719062172,0.05485634307246162,0.17972693433864517,0.17972693433864517
HID_STEELSERIES,7322,0.33398713679697123,0.22243972925113245,0.17971668579476924,0.17971668579476924
SND_HDA_CODEC_HDMI,1221,0.05569493226292022,0.05259300678314895,0.17967477066130066,0.17967477066130066
CRYPTO_GCM,13818,0.6302969484103453,0.2330227052349518,0.179665845176927,0.179665845176927
MTD_NAND_ECC_SW_HAMMING,7496,0.3419240067509009,0.2250119803583108,0.17946090471230158,0.17946090471230158
SND_SOC_RT5677,1319,0.060165123386397845,0.05654528131429737,0.17945585894563507,0.17945585894563507
HID_VIEWSONIC,7309,0.3333941522601834,0.22224249149889705,0.17943607159023658,0.17943607159023658
ABP060MG,5613,0.2560324773069379,0.19047984787101022,0.1793753088758658,0.1793753088758658
HID_DRAGONRISE,7346,0.33508187748027185,0.22280201286456794,0.17935508078553286,0.17935508078553286
VL6180,5774,0.2633763627240797,0.19400925428231372,0.17934305276345128,0.17934305276345128
TMP007,5633,0.25694476120968845,0.19092415089658463,0.17931904683373617,0.17931904683373617
SX9310,5723,0.26105003877206584,0.19290291602916879,0.17929270541805545,0.17929270541805545
SENSORS_W83627EHF,9287,0.42361903024221137,0.24416594745885978,0.1792836696878694,0.1792836696878694
SENSORS_ASPEED,9173,0.4184190119965333,0.24334454239637823,0.1792549285735149,0.1792549285735149
SND_SOC_WM_HUBS,1422,0.06486338548556311,0.06065612670891435,0.17923410857184122,0.17923410857184122
SND_SOC_WM8994,1422,0.06486338548556311,0.06065612670891435,0.17923410857184122,0.17923410857184122
FAILOVER,6998,0.3192081375724125,0.21731430247996428,0.17920679785355287,0.17920679785355287
APDS9300,5726,0.2611868813574785,0.19296829436423293,0.17902733107928512,0.17902733107928512
LEDS_GPIO,10734,0.4896227706062127,0.24989231311010873,0.17896688599459373,0.17896688599459373
FXAS21002C_I2C,5724,0.2610956529672034,0.1929247129688331,0.17887205898273872,0.17887205898273872
MEDIA_TUNER_QT1010,5572,0.2541622953062993,0.1895638229509328,0.1788224019287931,0.1788224019287931
MMA7455,6920,0.31565023035168543,0.21601516243061333,0.17880481145686986,0.17880481145686986
HID_CYPRESS,7378,0.3365415317246727,0.22328132914908383,0.17878087491642378,0.17878087491642378
I2C_CHARDEV,10371,0.47306481777129045,0.24927449595830622,0.1787459966687195,0.1787459966687195
KXCJK1013,5697,0.2598640696984902,0.19233473497822842,0.17873461564239881,0.17873461564239881
TPL0102,5652,0.25781143091730147,0.19134469700567497,0.17865439057447247,0.17865439057447247
HID_JABRA,7341,0.33485380650458424,0.22272673477397467,0.17864226817411363,0.17864226817411363
HID_PICOLCD,7399,0.33749942982256076,0.22359356469200714,0.17862322334773245,0.17862322334773245
LV0104CS,5701,0.26004652647904025,0.19242233054522606,0.17860741151058562,0.17860741151058562
SCSI_SAS_LIBSAS,6367,0.2904255804406331,0.20607856266635446,0.1785685121727513,0.1785685121727513
COMMON_CLK_SI5351,8637,0.39396980340281895,0.23875759740956315,0.17855191300546905,0.17855191300546905
DRM_GM12U320,2751,0.12548465082333624,0.1097382532310816,0.17848056710829088,0.17848056710829088
MEDIA_TUNER_MXL5005S,5667,0.25849564384436435,0.1916756459578519,0.17846211079159605,0.17846211079159605
NVME_CORE,9375,0.4276330794143137,0.24476302880494497,0.178381040692,0.178381040692
SOUND,10874,0.4960087579254664,0.24998406998670247,0.1782821691282695,0.1782821691282695
HID_MALTRON,7431,0.3389590840669616,0.22406582339544806,0.17820555612431985,0.17820555612431985
DRM_DEBUG_MM,5715,0.26068512521096565,0.19272839070470882,0.17813379717257682,0.17813379717257682
HID_ALPS,7390,0.337088902066323,0.2234599741700439,0.1780498559153384,0.1780498559153384
HID_SAITEK,7334,0.33453450713862154,0.22262117067214113,0.17803831675485676,0.17803831675485676
LEDS_MC13783,6613,0.3016466724444647,0.21065595744764654,0.17800966504660087,0.17800966504660087
STP,6513,0.29708525293071203,0.2088256054218069,0.17791293124600008,0.17791293124600008
MFD_JANZ_CMODIO,5350,0.24403594398576836,0.1844824020287433,0.17782160240367592,0.17782160240367592
EXT4_KUNIT_TESTS,4947,0.22565342334534508,0.17473395587787155,0.17779794305485724,0.17779794305485724
INTEL_MIC_BUS,5384,0.2455868266204443,0.18527393721094412,0.17771694386117604,0.17771694386117604
SENSORS_MENF21BMC_HWMON,5106,0.23290608037221183,0.17866083809786462,0.17770899628955622,0.17770899628955622
CRYPTO_LIB_ARC4,12608,0.5751037722939378,0.24435942338722033,0.1776957484461608,0.1776957484461608
HID_A4TECH,7286,0.33234502577202024,0.22189180961661545,0.17765808207131567,0.17765808207131567
SRF08,5701,0.26004652647904025,0.19242233054522606,0.17761670681800443,0.17761670681800443
AMD_NB,9750,0.44473840259088626,0.24694615585179303,0.17757109789085454,0.17757109789085454
MEDIA_TUNER_MT2063,5452,0.2486885918897961,0.18684257615366656,0.17748009066248083,0.17748009066248083
VLAN_8021Q,5676,0.2589061716006021,0.19187376590772168,0.17747221387265308,0.17747221387265308
NFC,4754,0.2168498836838024,0.16982601163012376,0.17746595069683055,0.17746595069683055
HID_LOGITECH_HIDPP,4499,0.20521826392373307,0.1631037280758621,0.17735601693640743,0.17735601693640743
CONNECTOR,5646,0.2575377457464763,0.19121205526229965,0.17734626367480794,0.17734626367480794
FB_VIRTUAL,7697,0.35109245997354377,0.22782654452326934,0.17719138773823853,0.17719138773823853
CM32181,5721,0.2609588103817908,0.19285930966591136,0.1771652802837704,0.1771652802837704
HID_KEYTOUCH,7292,0.3326187109428454,0.22198350407356526,0.1770718641769402,0.1770718641769402
HID_PETALYNX,7387,0.33695205948091045,0.22341536909248344,0.17703827757842816,0.17703827757842816
HID_EZKEY,7387,0.33695205948091045,0.22341536909248344,0.17703324549221844,0.17703324549221844
SENSORS_AMD_ENERGY,9298,0.4241207863887242,0.24424234494173439,0.17702473198800098,0.17702473198800098
SENSORS_F71805F,9305,0.42444008575468684,0.24429069935924091,0.17686386346565872,0.17686386346565872
HP206C,5572,0.2541622953062993,0.1895638229509328,0.17679655964634888,0.17679655964634888
REGULATOR_MC13XXX_CORE,9260,0.42238744697349817,0.24397629161270845,0.1767936500684961,0.1767936500684961
SENSORS_NCT6683,9161,0.417871641654883,0.24325493275553606,0.1766835419645151,0.1766835419645151
AD5272,5660,0.25817634447840165,0.19152131963017133,0.1766763300119651,0.1766763300119651
INPUT_SPARSEKMAP,10730,0.48944031382566255,0.2498884930278995,0.17666282865086463,0.17666282865086463
ALTERA_STAPL,10206,0.4655384755735985,0.24881240333420854,0.17663239767873926,0.17663239767873926
DLHL60D,5676,0.2589061716006021,0.19187376590772168,0.17656458748553341,0.17656458748553341
MMA9551,5651,0.2577658167221639,0.19132260045171973,0.17653532264880187,0.17653532264880187
LIDAR_LITE_V2,5780,0.26365004789490487,0.19413870013991924,0.176529862457311,0.176529862457311
MEDIA_TUNER_R820T,5520,0.25179035715914794,0.18839197320081663,0.17650967497750014,0.17650967497750014
GPIO_RDC321X,5242,0.23910961091091548,0.1819362048809461,0.17638283938362673,0.17638283938362673
INTEL_MEI_TXE,5431,0.24773069379190804,0.18636019714528793,0.17623435816104296,0.17623435816104296
HABANA_AI,5366,0.2447657711079688,0.18485548840189023,0.1762243623238081,0.1762243623238081
GENWQE,5281,0.24088856452127902,0.18286126400415662,0.17622259895617617,0.17622259895617617
HID_GEMBIRD,7310,0.3334397664553209,0.22225768860154196,0.1762121016408755,0.1762121016408755
REGMAP_I2C,19743,0.9005610546001915,0.08955084153758237,0.17620052418214724,0.17620052418214724
I2C,19743,0.9005610546001915,0.08955084153758237,0.17620052418214724,0.17620052418214724
SENSORS_F71882FG,9216,0.420380422387447,0.24366072286079865,0.17616241969153323,0.17616241969153323
HID_UDRAW_PS3,7296,0.3328011677233955,0.2220445504853399,0.17614069798037274,0.17614069798037274
CRYPTO_LIB_CURVE25519,9815,0.44770332527482554,0.24726505781268932,0.17611732924270515,0.17611732924270515
VIDEO_SAA717X,4553,0.2076814304611595,0.16454985390276608,0.1760917036997792,0.1760917036997792
APDS9960,5727,0.26123249555261596,0.19299007881996844,0.17608709183976834,0.17608709183976834
UIO_MF624,3111,0.14190576107284586,0.12176851604718225,0.17602921704202035,0.17602921704202035
VMWARE_VMCI,5344,0.2437622588149432,0.18434221999237985,0.17602367339376693,0.17602367339376693
SENSORS_PC87360,9271,0.42288920312001094,0.2440539250045331,0.17602250952602896,0.17602250952602896
HID_GENERIC,7448,0.3397345253842996,0.22431497764620428,0.17599560556709692,0.17599560556709692
SND_INTEL_DSP_CONFIG,1308,0.05966336723988505,0.05610364984948366,0.1759813678822632,0.1759813678822632
SENSIRION_SGP30,5682,0.25917985677142724,0.19200565861536972,0.1759171486260438,0.1759171486260438
ATLAS_PH_SENSOR,5705,0.2602289832595904,0.19250985953127023,0.1758190458913637,0.1758190458913637
BACKLIGHT_LM3533,5186,0.23655521598321397,0.18059684577434895,0.17581438460254534,0.17581438460254534
IPMI_SI,8793,0.40108561784427316,0.2402159450027508,0.17580930017965285,0.17580930017965285
VIDEO_CS53L32A,4815,0.21963234958719152,0.17139398060200123,0.1757881410687262,0.1757881410687262
LEDS_TLC591XX,9444,0.43078045887880306,0.2452086551269709,0.1757238938189683,0.1757238938189683
SENSORS_W83627HF,9197,0.419513752679834,0.24352196399231704,0.17559367121824093,0.17559367121824093
SENSORS_VT1211,9276,0.4231172740956986,0.24408904645752408,0.17553184665459903,0.17553184665459903
AD799X,5603,0.2555763353555627,0.19025707216178364,0.17553170713127592,0.17553170713127592
CRYPTO_GHASH,17322,0.7901290881722391,0.16582511219634508,0.17548917811584164,0.17548917811584164
TORTURE_TEST,15817,0.7214797244902613,0.20094673163971793,0.17547729071582313,0.17547729071582313
HID_ICADE,7249,0.33065730055193177,0.22132305014364123,0.1754647343962492,0.1754647343962492
SENSORS_RM3100,6935,0.3163344432787483,0.2162669632742727,0.17544609196095853,0.17544609196095853
MMA7660,5679,0.25904301418601466,0.19193973098743886,0.1754201089292803,0.1754201089292803
